category_id	question	answer_category_id
46	오늘 다시보기할려고하니 SBS가 안되네요 ㅠ	46
46	오늘 들어가니 SBS방송들이 안나오네요\nSBS예능들을 볼려고 1년 약정으로 가입을 했는데....\n지금 해지하면 환급금을 어떻게 지급 하나요?	46
46	왜 sbs 가 지상파에 없나요? 있다가 사라졌어요	46
46	왜 SBS 최근 드라마인 나의 완벽한 비서는 없나요?\nSBS인데요???	46
46	왜 SBS 컨텐츠가 사라졌나요?\n\n다시는 볼수 없는건가요? 언제쯤 다시 볼수 있나요? \n솔직히 SBS컨텐츠 볼려고 웨이브 결제하는건데 \n너무하시네요	46
46	왜 sbs는 안나오나요	46
46	왜 sbs드라마 다 없어졌나요? 이게 무슨일이에요? ㅋㅋㅋㅋㅋㅋ	46
46	왜 sbs방송vod를 중단합니까???\n\n지상파 방송을 보려고 하는데 임의 대로 방송안하는게 참 갑이 무서운건가봅니다.	46
46	왜 갑자기 sbs방송은 못보는거죠ㅠㅠ 지상파는 다 되는 줄 알고 웨이브로 보고있는데...	46
46	왜 라이브에서 sbs 안나오나요	46
46	요금제에 따라서 sbs는 안나오는 건가요?	46
46	요즘 SBS 채널 안나오는 이유가 뭔가요???\n무료로 보는 것도 아니고 유료 서비스 하면서 \n공지를 올리던지 이유라도 알아야 하는거 아닙니까???	46
46	요즘sbs 다시보기가 안돼서요.	46
46	월 9,000 이용 고객인데 지상파 sbs 시청 왜 안되나요?	46
46	웨이브 단독 요금제 사용중인데 sbs방송을 찾을 수가 없네요? 왜 볼 수가 없죠?	46
46	웨이브 단독 요금제는 sbs 볼수 있나요?	46
46	웨이브 스탠다드결제.\n왜 sbs출력이낭되는건지\n\n연락요	46
46	웨이브 이용권만 사용하는경우\nsbs 시청 가능한가요?	46
46	웨이브 참 웃기는 OTT네요..\n이 따위로 하니 ..쯔쯔\nSBS와 프로그램 결렬되어 방영 안하면 고객에게 안내말씀 해줘야 되는거 아녜요?\n\n참 희안하다...\n곧 검토후 웨이브.탈퇴 예정입니다.\n티빙과 더블 해서 그거 신청 했다가 SBS안나와서 다시.티빙과 웨이브 재가입 했던니만 이런 사태가 예정 되어 있었는데 공지도 안하고...\n진짜 화나네요	46
46	웨이브&티빙이 1위를 하려면 sbs와 콘텐츠공급을 하세요	46
46	웨이브\n단독 요금제는 sbs 볼수 있는건가요?	46
46	웨이브+티빙 이용권 사용 중이다가 SBS(꼬꼬무)시청을 위해 이용권 변경하였으나 사전고지 없이 꼬꼬무 프로그램 서비스 종료되어 이용권 해지 및 변경 요청드립니다.\n즉시 변경이 가능하다면 기존 신청했던 웨이브+티빙 이용권으로 변경 부탁드립니다	46
46	웨이브는 종편은 거의 안나오고  그나마 지상파가 나와서 보는데...\n왜 SBS 콘텐츠는 왜 볼 수 없는지...해킹 사태로 고객Care 프로그램 백날 하면 뭐하나..\n고객을 요청하면 정상화 사켜야 되는 것이 아닌지..SBS 콘텐츠 시청금지 사유도 없고..\nSKT는 고객을 위해 뭐하는지...해킹사태로 고객들에게 불편과 여러가지 어려움을 주었는데\n몇일이 지났다고,,서비스 중지시키는지..이러니 SK라고 하지....빨리 원상복구 시키던지 티빙서비스와 연동하던지..비싼 요금제를 사용하고 있고 T우주 가입도 되어 있는지..\n혜택을 계속 줄고 있으니...SKT 고객만족 0점이다..빨리 원상해라	46
46	웨이브에서 SBS 실시간 방송 및 VOD 서비스 이제는 안 되나요?	46
46	웨이브에서는 지상파 kbs와 mbc를 실시간방송과 프로그램 다시보기 서비스를 제공하고 있는데, 몇달전에 서비스가 종료된 sbs 실시간방송과 다시보기 서비스를 다시 제공해주세요~ 해당방송사 모바일앱인 sbs플레이에서만 다시보기와 실시간방송 보는게 번거로움이 많아요ㅠ	46
46	이러니 어떻게 한달 할인 결제 받고 보고싶은거 못볼수 있을까요?\n시청률 좋은 프로그램 SBS 계약 해지 된것인지 없어지고,JTBC 실시간 드라마를 못본다니 많이 아쉽습니다.	46
46	이럴때  디즈니와 넷플렉스 까지 다 같이 보는것을 확인해주세요 \n안되면 \n디즈니와  현재 사용하고 있는  웨이브와 티빙까지 결합상품을 등록하는 방법을 도무지 pc에서 \n보이질 않아요 \n\n디즈니 신청하면  광고없이 3가지를 다 볼수 있게요 \n그리고 왜 sbs는 안되는지 그 이유두요	46
46	이용권 바꿔도 sbs가 안나옵니다. 며칠째 계속입니다.	46
46	이제 sbs 계열은 아예 못보나요..??ㅠㅠ\n그것이 알고싶다, 궁금한 이야기y 보려고 웨이브 이용했는데..ㅠㅠ	46
46	이제 sbs 못보나요?	46
46	이제sbs볼수없나요?	46
46	일반이용권구매했는데 sbs방송보기가 안되서 문의합니다	46
46	잘나오던sbs예능프로가 나오지않읍니다\n시청하게해주십시요	46
46	잘보고있어요\n그런데 왜 SBS는 시청이 안될까요\n볼수있게 해주세요	46
46	저기요 아니 SBS서비스가 메인인데 서비스가종료되면 다른걸 뭘 보라는거죠 SBS가종료되면 그닥볼게없는데  이럼 그냥 해제가 답이겟네요 아니면 다시 재계 해주시던지요	46
46	저번주까지는 sbs를 라이브로 보거나 재방을 봤었는데 갑자기 못 보내요	46
46	전에는 SBS 채널들이 다 방영되었었는데. 왜 재방이랑 라이브 다 안나오나요..???	46
46	정규방송 채널SBS방송채널이아나와요어떻게해야방송이되나요	46
46	정주행채널 '런닝맨'이 없어졌네요?\n지상파채널 SBS도 그렇고. 지상파채널에 SBS가 없는게 말이되나요? KBS는 1TV, 2TV 다 있으면서. \n그리구 정주행채널에 런닝맨은 왜 없어진건가요? 그것도 자주봐서 선호하는 채널에 등록해놨는데.. \n아주 본인들 멋대로 없애놓으시네요! 왜 없어진거냐고요! 멀쩡히 있는 채널을!	46
46	지금  멏일째  라디오랑 sbs  가  왜 안나와요??빨리 해결해주세요	46
46	지금까지계속시청했었는데언제부턴지sbs방송만안나오고있어요	46
46	지상파 SBS 때문에 저렴한 상품 말고 SBS가 포함된 값비싼 연간구독권 결재한건데 갑자기 서비스 종료하는 법이 어디있나요? SBS 서비스 예정에 없다면 남은 기간에 대하여, 더블광고형 상품으로 전환해주세요	46
46	지상파 가운데 SBS는 서비스가 안되고 있습니다.	46
46	지상파sbs가안나와요 무슨이유있나요	46
46	타방송은 시청이 가능한데 SBS만 LIVE로 밖에 시청이 안되네요 SBS를 VOD시청을 할수있는 방법이 없을까요	46
46	티빙 3팩을 이용하면 sbs 방송을 못본다고 해서 새로 아이디 등록을 하고 이용권을 구매했는데 SBS 방송이 안 보입니다	46
46	티빙+웨이브 결제시 SBS 안된다해서 \n돈 더주고 각각 결제해서 보는데 SBS가 안된다고 하면\n티빙+웨이브로 변경되는건가요	46
46	티빙ㄱ하더블이용권만 못본다고 하던데 저는 더블이용권도 아닌데 sbs하이브를  볼수가 없네요	46
46	티빙이랑 웨이브 따로 결제 하면서 보고있는데 sbs왜갑자기 없나요	46
46	티빙이랑 웨이브 통합요금제 나올때 안바꾸고 그냥 쓴이유가 SBS방송은 제외라서 일부로 안바꾸고 있었는대 갑자기 SBS 가 안나오는게 말이되나요? 그럼 요금이라도 할인을 해주던지 20년째 보고 있는사람으로써 할인을 딱히 해주는것도 아니고 이렇게 채널을 갑자기 통보도 없이 뭐하자는건대요\n통합 요금제로 바꿔주세요 티빙이랑 둘다보고 있는제가 바보였네요	46
46	프리미엄 사용자 인데요. 요즘 SBS 방영작들이 나오지 않는데? 무슨 이유인가요?	46
46	현재 SKT상품으로 웨이브 시청을 하고 있습니다. 갑자기 지상파방송중 SBS가 안보입니다.이유가 무엇인지 확인요청드리고, 제공받을 수 있는 방법이 있다면 알려주세요	46
46	현재 웨이브 이용권이 있어서 티빙에서 웨이브 계정 연결이 실패했습니다.\n그래서 자동결제 해지 신청은 했는데..\n그이후에나 연결이 가능할까요?\n\n사담이지만 웨이브는 지상파때문에 유지하는데\nSBS다시보기 및 라이브 금지는 너무 치명타네요.	46
46	홈에 sbs 채널이 없어졌던데 sbs채널이 안되는건가요? 아님 제꺼에서만 그런건가요?	46
47	이용권 기준 최상위화질가능한걸로아는데\n모바일기준도 uhd가능하죠?\n그런데 fhd만뜨네요	47
47	더블 프리미엄 이용중인데 왜 FHD까지만 볼수있져 ? 최고화질 UHD 아닌가요 ?	47
47	UHD 시청 가능한 기준은 뭔가요?	47
47	UHD로 제공되는 영상은 뭔가요?	47
47	제가 보는 프로그램들이  UHD 지원이 안돼는 건가요?	47
47	4K 콘텐츠 보려고 구독 최고등급으로 변경했는데  윈도우에서 2K 까지 밖에안된네요. 윈도우에서만 서비스 이용해서요. netflix는 윈도우도 4K 지원하은데요 구독 상품 안내에 4K 항목에 제한 사항 명시를 해주시는게 좋겠네요. 물론 향후 윈도우에서도 4K를 지원해 주시길 바라며... 시청 개인화가 많이되서 요새 거실에서 TV를 보나 모르겠네요. \n\n40인치나 48인치 21.5:9 영화 화면비율 울트라 와이드 모니터로 보는게... 블랙 화면 반사도 없고... 4:3 비율 옛 콘텐츠 4K로 개선할 때 양쪽 블랙바 대신 AI로 연관성이 있는 장면을 양쪽에 생성 채워넣어 21.5:9 시네마 화면 비율의 4K 콘텐츯 만들어 제공하면 좋겠네요. 4:3 4K는 아무래도 현장 몰입감이 떨어져서...	47
47	드라마 느낌 4k 나온걸로 아는데 어떤 요금제 쓰면 되나요?	47
47	모바일로 4K시청이 안됩니다. 화질보기에서 FHD까지 보여지던데 모비일에서는 안되나요?	47
47	베토벤 바이러스 4k 부탁드립니다.\n그리고 이전에  한국드라마 중 한글자막이 없었는데 한글자막이 새로 생긴 몇 편이 있는데 다른 드라마들도 한글자막 나올 수 있게 점차 개선 부탁드립니다..	47
47	쾌걸춘향 4k버전을 다운로드 하고싶은데 이용권구매만 나와잇어서요 이용권 구매하면 다운로드 가능한 프로그램인가요 ? 다운로드 지원안되는것도 잇다고해서요 이용권 구매하기가 좀 그렇네요 ...	37
47	호메틱스 4k hdr 하이브리드 구글 TV동글 과 연결해서 TV로 보고 싶은데 국내드라마 말고 애니메이션 보려고하면 자구 미리보기만 되는데 지금 이용건으로 TV 보는데 문제 없지 않나요?	47
47	혹시 4K 컨텐츠를 4K화질로 보려면 어떻게 해야 하나요?\n\n섬네일은4K라고 되어 있는데 4K로 나오지가 않네요.\n\n혹시 PC에서는 안되는건가요?	47
48	PC로 로그인하려고 하면 [일시적인 오류로 인해 로그인을 실패했습니다.]라고 뜨면서 \n로그인이 안됩니다. 로그인은 네이버로 연결해두었고 100번시도하면 한번 될까말까인데 그것조차\n홈페이지가 너무 느려요. vpn켜고 해외에서 사용중인데\n이것때문에 문제가 될것이 있나요?\n\n\n타 사이트 들은 잘만 됩니다.\n티빙, 넷플릭스, 쿠플은 로그인도 잘되고 영상재생 문제도 없어요\n근데 웨이브 어제 새로 결제 했는데\n로그인도 안되고 가끔 로그인이 어쩌다가 되어도 너무 느리고\n영상을 재생하면 계속 멈추고 싱크도 안맞아요.	48
48	SKT 통신사 계정연동으로 자동 로그인을 하고 있는데 이탈리아로 여행을 오면서 VPN 위회 접속시\n일시적인 오류로 인한 로그인 불가를 안내받고 있습니다.\n아이폰과 노트북 중 아이폰은 정상 로그인 및 시청이 가능하나, 브라우저에서만 이런 현상이 나타납니다.\n자동 로그인 설정을 해지하려고 해도 브라우저 창이 바로 넘어가서 불가하고,\n아이폰에서 모든 기기 로그아웃 후 재시도를 여러번 하였으나, 개선되지 않아\n해결 방법 문의드립니다.	48
48	vpn으로 돌려도 안되서 결제 해지 부탁드립니다.	18
48	기존 ott에서 해당 영화들을 더이상 지원하지 않아 구매했는데 영어자막이더라도 그냥 vpn으로 다운받아 보는게 나을것같아 환블바랍니디	48
48	기존에 카카오톡 계정을 연동하여 사용중이었는데, 언젠가부터 로그인이 정상적으로 진행이 되지 않았고, 이는 PC를 사용하던 안드로이드 폰을 사용하던 동일하게 로그인이 되지 않았습니다. 제가 해외(미국)에서 접속하는 사용자이지만, 이 문제는 유료VPN을 사용하여 한국 지역으로 접속해도 해결되지 않았습니다. 왜 로그인이 안되는지 이유를 알고 싶고 어떻게 해결할 수 있는지 알려주시면 감사하겠습니다.	48
48	노드vpn사용중 입니다\nvpn실행시 로그인과 화면실행이 안되요\n한국으로ip는 설정했고요\n원래 vpn사용하면 안되는건지요?\nvpn설정도 이것저것 다해보았는데 안되요\n쿠플은 되는데ㅡㅡ	48
48	며칠째 시도중인데 프로필에서 접속지연으로 연결이 되지 않습니다. \n유료사용자이고 해외에서 사용중이지만 VPN(Korea)를 통해 사용하는데 예전에는 사용이 가능했는데 \n지금은 로그인 화면에서 아예 접속이 안되네요..\n캡처화면을 붙여넣고 싶은데 어떻게 해야할지 모르겠네요\n화면상에는 서비스연결이 지연되고 있습니다. 잠시 후 이용해주세요. 증상 지속시 Wavve고객센터로 문의하세요라는 메세지가 뜹니다.	48
48	미국판 굿닥터 보려고 구매했는데 vpn사용시 창이 뜨질않습니다..ㅜㅜ	48
48	안녕하세요,\n\n현재 해외 거주하고 있어 vpn을 사용하여 접속하다는 것이 불가하다고 전달 받았습니다.\n다만, 해당 문의를 하기 전까지 전달 받은 사항이 없어, \n접속 불가로 인해 약 5~6달 정도는 시청을 하지 못한 채 월마다 자동 이체가 되었습니다.\n이에 대해 환불 가능할지 문의 드립니다. \n\n감사합니다.	48
48	안녕하세요. 제가 필리핀에 와서 Wavve 결제를 했는데요. VPN을 켠 상태로 웨이브 결제를 했고, 다시 로그인 하려고 하는데, 로그인이 잘 되지 않고 어쩌다 로그인이 되어도 제 정보가 잘 보이지 않고 결제한 내역도 없다고 나옵니다. 10월 26일 결제 하고 콘텐츠를 전혀 보지 못 하고 있어요. 어떻게 해결해야 할까요? 혹시 해외에서 콘텐츠를 볼 수 없다면 환불 할 수 있는지도 궁금합니다.	48
48	앞서 해외에서 vpn으로 사용하고 있는데 로그인이 안 된다고 문의드렸었습니다. 티빙은 정상적으로 되고 웨이브도 모바일웹으로 들어가면 작동하는데 어플에서만 로그인이 안 되는 걸 보면 vpn의 문제는 아닌 것 같습니다.ㅜㅠ 해결 방법이 없을까요?!! 제가 vpn을 껐다켰다하고 장소도 계속 바뀌어서 ip주소가 일정하지 않은데도 계속 안 되는 상황이어서요ㅜ	48
48	영화를 구매를 했는데, 지금 현재 태국에서 거주 중이라서 볼 수가 없네요ㅜㅜ vpn이용도 해 봤는데 네트워크를 확인하라고 계속 떠가지고.. 못 볼 것 같아요ㅠㅠ\n\n혹시 환불 받을 수 있을까요?	48
48	외국에서 vpn 키고 들어가려고 하니까 아무것도 안 뜨네요 어떻게 하면 고칠수 있나요	48
48	외국에서 접속하니 아예 로그인도 안돼어서 몇달째 취소도 못하는 중입니다. VPN깔아도 로그인이 안돼요. 외국에서 프로그램 못보게하는거야 이해 되는데 아예 계정을 접속이 안되게하면 돈만 나가고 취소는 어떻게 하라는겁니까? 몇달째 돈만 날리고있습니다 빨리 해결해주세요	48
48	일시적인 오류로 자동 로그인이 실패하였습니다\n\n이 메세지가 계속 뜹니다.\n네이버 연동 로그인이구요\n와이파이 대신 데이터 켜니까 접속이 되긴한데\n뭐가 문제인 건가요?\nvpn 이런거 전혀 안 쓰고 안드로이드 기기 2개만 쓰는데 둘 다 뜹니다.	48
48	티월드로 간편로그인 하고 있었는데 노드vpn 설치 이후 로그인이 안되고 있어요. 해결 방법 있을까요?	48
48	해외 vpn으로영상재생 막아놨다고하셔서요\n그럼11월3일자 구독취소해주세요\n보지도못했는데 돈만 나가는건 억울해서요	48
48	해외 이용자여서 vpn사용시 페이지 작동 안되는 오류로 환불 문의 하였는데 \nvpn을 끄고 사용하라는 답변만주시고 환불에 대한건 말씀이 없으셔서 다시 문의드립니다.\n환불 부탁드립니다.	48
48	해외에서 티빙 웨이브 더블권을 구입하고 웨이브에 연결했는데\n웨이브 홈페이지를 켜도 아무런 정보가 안 뜨고 로그인할 때에도 로그인 버튼을 누르면 아무런 미동도 없습니다. \n한국 접속 vpn사용 중이며, 티빙은 아무 문제없이 이용 가능합니다.	48
48	홍콩 해외 거주자여서 VPN으로 접속하고 있는데, 두 달정도 접속이 불가하거나 프로그램 재생이 안되고 있습니다. 확인 부탁드립니다	48
49	12개월(1년구독권)시청자입니다.해지하고싶습니다.  방법을 알려주세요.\n전화상담은 할수없습니까?	49
49	Ai말고 상담원 ㅇ전화연결	49
49	Sk텔레콤 이용권 등록할려고 하니까\n먼저 웨이브  이용귄을 해지하리고 합니다\n선불이용권 환불해주시고\nSk이용권등록할수 있게 조치바랍니다\n그리고 전화상담 요청하니\n전화주시기 바랍니다\n해지 및 환불 어렵게 해났다고\n방통위 고발 예정입니다	49
49	가입된 아이디가 몇개인지 티빙이랑 결합방법 알고 싶습니다 \n상담원 연결은 안되는건가요??\nㅠㅠ 무지 불편하네요	49
49	결제수단카드를 변경하고싶은데 안되네요 상담사 연결원합니다	49
49	결제하고 라이브 1회 시청했는데 카드 부분 결제나 부분환불 원합니다.고객센터 전화번호도 없고 불편 하네요.	49
49	고객센터 전화번호 부탁 드립니다	49
49	고객센터는 상담사 연결을 안합니까 짜증나네 18	49
49	금일 오전 해지 요청드렸으나 아무런 회신 전화 및 연락 없었음. 금일 910월10일) 오전 부로 서비스 이용 해지 요청에 따른 환불 금액 입금시켜주시기 바람.  \n\n고객센터 전화는 사람이 아닌 AI 로 응대하며, 기계적인 대답만 할 뿐 아무런 상담할 수 없었음. 상담원 연결해달라고 얘기했으나 상담원 연결해주지 못함. \n\n일부러 상담원 연결을 회피할려고 아무런 도움도 안되는 AI 자동응답 이용하게끔하여 불편을 초래하게 하는지 이해안됨. \n\n1:1 문의가 접수되었으며 접수가 되었다는 안내 문자나 카톡하나 없으며, 언제까지 기다려달라는 안내가 전혀 없음. \n\n이런식으로의 고객응대라면 다시는 웨이브 이용안할 것이며, 주변에게도 절대 이용하지 말라고 얘기할 것임. \n\n어찌됐든 금일부로 서비스 해지하고 나머지 환불금액 아래 계좌로 입금조치 해주시기 바람. (반드시 오늘 해지 신청함에 따라 오늘날짜로 해지한 금액 환불해서 입금해줄 것)	49
49	기존에 웨이브를 사용하여 시청하고 있습니다, 현재 제가 가입하고 시청료를 지불 하고 있는 상태인데 자동으로 연 사용료가 언제까지 지불 되어 있는지 ?\n티빙과 웨이브 같이 시청 가능한 요금제로 바꿀려고 하는데 현재 결재된 시청료는 어찌 되는건지 문의 하고 싶습니다\n상담원과 직접 통화하여 현재 사항을 알고 싶습니다\n연락 주시거나 상담원과 통화 가능한 전화 번호를 주시면 통화 하고 싶습니다	49
49	사용이 안되요 연락부탁드립니다	49
49	상담사 전화연결	49
49	상담사와 통화 요청	49
49	상담사와 통화하고싶습니다	49
49	상담요청드려요 전화부탁합니다	49
49	상담원 연결이 안됩니다. 바로 이쪽으로 넘어오는데, 이해가 안가네요.\n그리고 지난달에 해지를 다 했는데, 왜 결재가 나가는 모르겠어요.\n환불을 요청합니다.\n바로 연락을 부탁드립니다\n그리고 왜 문의하는 것 조차 개인정보를 수집하나요?왜 동의 해야 등록이 되나요?\n짜증나네요	49
49	상담원 전화연결 원함	49
49	상담원과통화 필요함	49
49	예전에는 웨이브에 전화를 걸어 웨이브 상담원과 전화 통화 상담을 할 수 있었는데 이제는 웨이브에 전화흫 걸어도 상담원과 전화 통화가 되지 않고 카카오톡 상담만 되는데 예전처럼 웨이브 상담원에게 전화를 걸어 음성으로 전화 통화 상담을 할 수 있는 방법을 알려주세요.	49
49	요금은 지불되는데  자꾸만 이용권 구매하라고 뜸니다 짜증나고  상담사 연결은 왜 안되나구요	49
49	요금제관련 문의입니다. 전화부탁드립니다	49
49	원래 티빙이랑 따로따로 결제해서 썼는데 같이 결제해서 쓰는건 어떻게 하는거죠????\n고객센타가 전화를 못하니 저같이 나이든 사람들은 복잡해서 못쓰겠네요\n방법 좀 쉽게 알려주시고 전화연결도 됐음 좋겠네요 디즈니+는 전화연결 다 돼고 친절하게 설명도 다 해주시는데 진짜 우리나라앱이 더 못됐네요	49
49	월결재하는데 왜자꾸 이용권구매라하는지\n오전에도 문의했는데 왜자꾸 1:1문의로가는지\n전화상담요망	49
49	웨이브+티빙 상품사용 해지 후 다른 컨텐츠 가입 하려는데 되지 않습니다.\n전화상담 요청합니다.	49
49	위에 문의내용 적었는데 제 사정상 통화가\n2시~4시 사이에 가능한데 그 시간에\n전화상담 신청합니다	49
49	이번달에 웨이브 사용을 안했는데, 요금이 자동결제 됬습니다.  해지 요청드립니다\n상담원 연결이 어려우니 불편하네요...	49
49	자동결제가 돼 된거죠??? \n웨이브 안본지가 언젠데-\n자동결제 전에 미리 고지를 해주시던지-\n추석이라 고객센터 전화도 안되고!!!!!\n회원탈퇴 해주시고 자동결제 된 것도 환불해주세요. \n빠른 답변 바랍니다!!!!!!	49
49	전화 통화 가능하면 통화하고 싶습니다	49
49	전화상담 불가한가요?  ai말고 전화상담 하고 싶어요  어떻게 해야되죠	49
49	전화연결이너무안됩니다	49
49	전화좀주세요	49
49	전화주세요 감사합니다	49
49	제가 웨이브+티빙 이용권 사용중인데요. 이중으로 결제가 되서  이거에 관해서 상담사 연결을 받고 싶은데요 대체 어떻게 해야 되는걸까요??? 제가 지금 여러번 헀는데 전부 연결이 안되서요. 확인해주세요 너무 화나서요...제발	49
49	중도해지하면  호불은 언제 되나요 더블가입을해 서 요\n탈퇴를해야하나요 \n유선 연락은 어디로할가요	49
49	직접통화를 원합니다.\n하라는대로 해바는데 잘안되네요\n오전 12시까지 전화주시면 됩니다	49
49	진짜 환불하기 어렵네요. \n전화상담요청했더니 무슨 ai상담사를 연결해주는지????\n지금 환불 과정에서 메일로 몇번이나 문의하게되는데 이게 맞나요? 소비자 입장에서 웨이브 다시는 쓰기 싫을정도로 짜증이나네요^^ \n\n미사용상태로 재문의하라는데 답변기다리는동안 사용했어요\n\n환불가능 금액 다시 알려주세요 \n\n금액변동없으면 바로 환불해주시고요.	49
49	카드변경이 안되어  인간 상담사와 통화 원합니다	49
49	코인 5000원 적립되어 있는 것도 같이 입금 부탁드립니다\n\n전화 연결이 안되어서요..	49
49	코인으로 부분환불된 이용권 금액을 전액 현금으로 돌려받고 싶습니다. 현재 연휴라 바로 상담원 연결이 안 돼서 곤란합니다.	49
49	티빙 결합 결제하였는데 웨이브는 해지를 해야하는 건가요?? \n상담원과 통화 하고 싶은데 어떻게 해야하나요?	49
49	티월드 우즈패스 사용중인데\n모바일에서는 이용권이 연동되는데\nPC는 안됨 얼마전에 폰을 바꾸고나서 부터안됨\n똑같이 티월드 로그인했는데\n모바일은되는데 Pc는 연동이안됨\nSK텔레콤 고객센터 전화하니\n웨이브고객센터 문의하라고해서 합니다.	49
49	프로필 변경에 대해 상담사 연결하고 싶습니다	49
50	1:1 문의 내용 확인했으며 동의하여 취소  진행부탁드립니다.	50
50	10/19일까지 사용했습니다\n입금동의하며 20일부터 나머지일자 바로 환불처리해주세요\n웨이브는 사용안하는데 티빙사용때문에 계속 환불지연되네요ㅠ 시청은하되 이용권 바꿔서 재결제할건데 이거라도 자동교체되게 설정을 해주시지 진짜 너무 불편하네요 재문의하라하시지말고 남은일자 정산되는당일로 바로 카드 승인 취소 바랍니다. 	50
50	11.7일에 해지문의 하고 환불 동의하면 재문의 남기라고 답변받아서 재문의 했으나 사용내역이 더 확인되서 환불금액 변동으로 안내받고 또 재문의 남겨달라해서 11.11일에 재문의 남겼습니다 근데 답변이 이전답변완료라고 하네요 환불 내역 확인 다시 하고 취소동의하면 재문의 남기라고 왜 하신걸까요?? 이전 제가 남긴 글이랑 답변 다시 확인해주시고 추가 이용안하고 있으니까 환불 금액 얼마든 동의 합니다 환불 해주세요	50
50	"11월 17일 등록한 1:1문의에 대한  취소동의를 위한 재문의""입니다.\n현재 이용하고 있는 ""방송(LIVE+VOD)+VOD 10회 다운로드 (모바일 + PC ? HD 시청 ? 3회선)"" 이용권 즉시 해지에 대한 1:1문의 답변 확인했고, 오늘자로 재설정된 수수료 등을 부분 취소 해주세요 "	50
50	12/15 1:1 문의 답변 주신 금액에 대해 환불 동의합니다.  부분 카드 취소 해주세요 	50
50	1차 질문에 대한 답변을 잘 받았습니다.\n환불 정책과 금액에 대해 확인했습니다 부분 취소 고맙습니다!	50
50	24일자 결제 취소에 동의합니다\n진행해주세요	50
50	결제 취소된 게 맞을까요?	19
50	구글에서 취소 된게 맞는 건가요?	50
50	그 전 문의글에서 환불금액 확인 후 입금동의 합니다.	52
50	그냥 부분취소 해주시면 되는데.. 일은 너무 번거롭게 하시네요... 재동의합니다	50
50	금액 확인 했습니다. 취소 위해 재문의 드립니다.	50
50	금액변동 생기더라도 취소 동의합니다.\n이메일 답변에 재문의란이 어디있는지 몰라 다시 문의 남깁니다.\n 이전 문의 참고 부탁드립니다.	50
50	네 그렇게 부탁드리겠습니다. 감사합니다!	43
50	네, 환불 비용 확인했습니다. 해지 및 환불 바로 해주세요.	50
50	다른 이용권을 구매하려 하오니 상기 제목을 확인하여 환불처리 진행바랍니다	50
50	다시 환불해달라고 하셔서 남깁니다	23
50	답변 감사드립니다.\n환불 금액 확인으로 재문의 글 남깁니다.	23
50	답변 내용을 보고 연락 드립니다. \n환불 내용에 대해 동의합니다.	50
50	답변 받은 내용 확인하였고취소 동의합니다.	50
50	답변 주셨는데 확인이 늦었습니다 취소 해주세요 	50
50	답변 확인했습니다 동의합니다 취소해주세요	50
50	답변주신 글 잘 읽었습니다!\n빠른 일처리 감사드립니다. 말씀하신대로 재문의 드립니다. 취소 해주세요 	50
50	답변확인했습니다! 취소 원합니다!	50
50	동의하니까 빠른 취소 처리 부탁합니다	50
50	동의합니다 정상해지취소 빨리 부탁드려요	50
50	동의합니다. 얼마든 동의하니까 그냥 취소 처리 해주세요	50
50	메일로 받은 환불금 취소동의합니다 진행해주세요	50
50	메일로 수신 받은 환불 금액 확인 했습니다.\n입금동의를 위해 재문의 드립니다. 취소 해주세요 	52
50	메일로 환불 금액 확인하였고 입금 을 동의하여 재문의합니다	50
50	문의 답변에 대한 재문의입니다. \n해지처리 및 취소 요청드립니다. \n미사용상태입니다.	50
50	문의글에 대한 답변 확인 후 재문의 글 남기하 하셔서\n다시 남깁니다. 부분 환불 진행부탁드립니다!	50
50	문의내용 메일 다확인했습니다\n제발좀 환불즘해주세요\n같은내용을 몇번이나 반복하는건가요. .	23
50	문의답변 확인했습니다. 안내해주신 사항에 대해 동의하니 환불 진행 부탁드립니다~!	50
50	문의드렸던 약정 건 해지해주세요\n환불진행 동의 합니다	50
50	문의드린 내용에대해 환불 동의합니다!	50
50	문의한내용 중복결제 환불안내 답변 받았습니다 환불 입금동의합니다	50
50	미사용 계정 로그인 되어 중복결재됨\n환불 원합니다	50
50	부분 취소  동의합니다	50
50	부분 취소  동의합니다. 카드 취소 해주세요	50
50	부분 취소 동의합니다	50
50	부분 환불 금액 동의합니다 취소 해주세요  	50
50	빨리 이용권 취소해주시고 빨리 입금해 주세요	50
50	안녕하세요\n\n이전 문의 때 환불금액에 동의합니다!	50
50	웨이브 환불금 입금동의에 관련해서 재문의 드렸습니다 부분 취소 동의	50
50	이용권 부분취소에 동의합니다.	50
50	이용권 즉시 취소 신청 재문의 입니다.\n\n메일 확인 했습니다. 계좌로 환불 부탁드립니다.\n\n\n■ 환불 정보 안내\n\n- 이용권명 : 스탠다드\n\n- 결제 금액 : 10,900원\n\n- 이용 수수료: 1,810원(2025-11-09~2025-11-13 / 5일)\n\n- 결제대행 수수료 : 900원\n\n- 환불 가능 금액 : 8,190원	50
50	이용권 취소 신청 계좌번호 남겼습니다 확인 후 답변주세요	50
50	이전 문의로 환불 동의하려면 재문의 달라하셨는데, 동의합니다.	50
